"internal_user_id","country_name","country_group","first_purchase_date","first_purchase_week","metric_purchase","metric_purchase_count"
578217,"Canada","Canada","2020-05-13","2020-20",98.405825624877,3
578217,"Canada","Canada","2020-05-13","2020-20",0,0
578217,"Canada","Canada","2020-05-13","2020-20",32.09654641160611,1
578217,"Canada","Canada","2020-05-13","2020-20",32.579657262005604,1
578217,"Canada","Canada","2020-05-13","2020-20",62.90099383570261,2
578217,"Canada","Canada","2020-05-13","2020-20",32.62855651265988,1
578217,"Canada","Canada","2020-05-13","2020-20",65.74621959237344,2
451152,"Canada","Canada","2020-04-09","2020-15",13.021681099029886,1
451152,"Canada","Canada","2020-04-09","2020-15",0,0
451152,"Canada","Canada","2020-04-09","2020-15",0,0
451152,"Canada","Canada","2020-04-09","2020-15",6.550933508024894,1
451152,"Canada","Canada","2020-04-09","2020-15",6.550933508024894,1
451152,"Canada","Canada","2020-04-09","2020-15",0,0
451152,"Canada","Canada","2020-04-09","2020-15",0,0
354340,"Canada","Canada","2020-02-16","2020-07",0,0
354340,"Canada","Canada","2020-02-16","2020-07",0,0
354340,"Canada","Canada","2020-02-16","2020-07",42.597765363128495,4
354340,"Canada","Canada","2020-02-16","2020-07",38.37030835775081,2
354340,"Canada","Canada","2020-02-16","2020-07",0,0
354340,"Canada","Canada","2020-02-16","2020-07",6.3742988271290155,1
354340,"Canada","Canada","2020-02-16","2020-07",39.09558871440672,2
354340,"Canada","Canada","2020-02-16","2020-07",63.88143605468251,4
354340,"Canada","Canada","2020-02-16","2020-07",19.568195160133065,1
354340,"Canada","Canada","2020-02-16","2020-07",20.913210177762288,1
354340,"Canada","Canada","2020-02-16","2020-07",16.41173767478501,1
354340,"Canada","Canada","2020-02-16","2020-07",0,0
354340,"Canada","Canada","2020-02-16","2020-07",13.552890153825306,1
354340,"Canada","Canada","2020-02-16","2020-07",0,0
354340,"Canada","Canada","2020-02-16","2020-07",55.79990809426903,4
354340,"Canada","Canada","2020-02-16","2020-07",26.196869474097845,2
354340,"Canada","Canada","2020-02-16","2020-07",120.58401772910963,6
354340,"Canada","Canada","2020-02-16","2020-07",20.949720670391063,2
354340,"Canada","Canada","2020-02-16","2020-07",0,0
354340,"Canada","Canada","2020-02-16","2020-07",75.06037464917434,4
354340,"Canada","Canada","2020-02-16","2020-07",34.55663833022324,3
354340,"Canada","Canada","2020-02-16","2020-07",9.776445284494558,1
354340,"Canada","Canada","2020-02-16","2020-07",50.82333807684489,3
354340,"Canada","Canada","2020-02-16","2020-07",27.932960893854748,2
354340,"Canada","Canada","2020-02-16","2020-07",13.051422605063951,1
354340,"Canada","Canada","2020-02-16","2020-07",48.25323296660876,3
354340,"Canada","Canada","2020-02-16","2020-07",19.565642731363727,1
354340,"Canada","Canada","2020-02-16","2020-07",9.850275807722616,1
354340,"Canada","Canada","2020-02-16","2020-07",0,0
354340,"Canada","Canada","2020-02-16","2020-07",13.056534795665232,1
354340,"Canada","Canada","2020-02-16","2020-07",48.73633641996798,3
354340,"Canada","Canada","2020-02-16","2020-07",0,0
354340,"Canada","Canada","2020-02-16","2020-07",0,0
354340,"Canada","Canada","2020-02-16","2020-07",94.37919463087249,5
354340,"Canada","Canada","2020-02-16","2020-07",16.428993888414276,1
354340,"Canada","Canada","2020-02-16","2020-07",0,0
354340,"Canada","Canada","2020-02-16","2020-07",6.425496369594551,1
354340,"Canada","Canada","2020-02-16","2020-07",201.99387502443477,6
354340,"Canada","Canada","2020-02-16","2020-07",0,0
354340,"Canada","Canada","2020-02-16","2020-07",0,0
354340,"Canada","Canada","2020-02-16","2020-07",16.41173767478501,1
354340,"Canada","Canada","2020-02-16","2020-07",28.00924305020657,2
354304,"Canada","Canada","2020-02-16","2020-07",32.754667540124466,1
354304,"Canada","Canada","2020-02-16","2020-07",0,0
354304,"Canada","Canada","2020-02-16","2020-07",0,0
354304,"Canada","Canada","2020-02-16","2020-07",45.25516953282741,5
354304,"Canada","Canada","2020-02-16","2020-07",0,0
354304,"Canada","Canada","2020-02-16","2020-07",0,0
354304,"Canada","Canada","2020-02-16","2020-07",0,0
354304,"Canada","Canada","2020-02-16","2020-07",0,0
354304,"Canada","Canada","2020-02-16","2020-07",0,0
354304,"Canada","Canada","2020-02-16","2020-07",30.746105493304185,2
354304,"Canada","Canada","2020-02-16","2020-07",13.552890153825306,1
354304,"Canada","Canada","2020-02-16","2020-07",70.75008188666885,2
354304,"Canada","Canada","2020-02-16","2020-07",0,0
354304,"Canada","Canada","2020-02-16","2020-07",32.55420274757471,1
354304,"Canada","Canada","2020-02-16","2020-07",0,0
354304,"Canada","Canada","2020-02-16","2020-07",78.32386919913844,6
354304,"Canada","Canada","2020-02-16","2020-07",12.885767669608917,1
354304,"Canada","Canada","2020-02-16","2020-07",12.191250722547116,1
354304,"Canada","Canada","2020-02-16","2020-07",16.419282805727047,1
420390,"Canada","Canada","2020-03-30","2020-14",0,0
420390,"Canada","Canada","2020-03-30","2020-14",0,0
420390,"Canada","Canada","2020-03-30","2020-14",0,0
420390,"Canada","Canada","2020-03-30","2020-14",0,0
420390,"Canada","Canada","2020-03-30","2020-14",0,0
420390,"Canada","Canada","2020-03-30","2020-14",12.944146009966992,1
420390,"Canada","Canada","2020-03-30","2020-14",13.229263130043659,1
420390,"Canada","Canada","2020-03-30","2020-14",0,0
420390,"Canada","Canada","2020-03-30","2020-14",38.39754255727634,3
616284,"Canada","Canada","2020-05-27","2020-22",45.80552283732496,3
616284,"Canada","Canada","2020-05-27","2020-22",19.276489108783654,2
616284,"Canada","Canada","2020-05-27","2020-22",13.133701076963488,1
616284,"Canada","Canada","2020-05-27","2020-22",44.57746927338725,3
616284,"Canada","Canada","2020-05-27","2020-22",0,0
616284,"Canada","Canada","2020-05-27","2020-22",0,0
616284,"Canada","Canada","2020-05-27","2020-22",71.43320994869798,8
616284,"Canada","Canada","2020-05-27","2020-22",13.14233144959916,1
616284,"Canada","Canada","2020-05-27","2020-22",0,0
616284,"Canada","Canada","2020-05-27","2020-22",25.78981302385558,2
616284,"Canada","Canada","2020-05-27","2020-22",25.645957555940246,3
616284,"Canada","Canada","2020-05-27","2020-22",0,0
616284,"Canada","Canada","2020-05-27","2020-22",0,0
616284,"Canada","Canada","2020-05-27","2020-22",55.78525956553128,3
616284,"Canada","Canada","2020-05-27","2020-22",51.16070857581378,4
616284,"Canada","Canada","2020-05-27","2020-22",115.1012891344383,6
616284,"Canada","Canada","2020-05-27","2020-22",0,0
616284,"Canada","Canada","2020-05-27","2020-22",51.35447425856978,5
616284,"Canada","Canada","2020-05-27","2020-22",51.046452271567134,8
616284,"Canada","Canada","2020-05-27","2020-22",0,0
616284,"Canada","Canada","2020-05-27","2020-22",98.57396333048565,8
616284,"Canada","Canada","2020-05-27","2020-22",32.28305785123967,1
616284,"Canada","Canada","2020-05-27","2020-22",67.56756756756756,4
616284,"Canada","Canada","2020-05-27","2020-22",0,0
616284,"Canada","Canada","2020-05-27","2020-22",0,0
616284,"Canada","Canada","2020-05-27","2020-22",0,0
616284,"Canada","Canada","2020-05-27","2020-22",0,0
616284,"Canada","Canada","2020-05-27","2020-22",44.68560485157995,4
616284,"Canada","Canada","2020-05-27","2020-22",13.133701076963488,1
616284,"Canada","Canada","2020-05-27","2020-22",51.12147741069717,8
616284,"Canada","Canada","2020-05-27","2020-22",6.528267397832616,1
616284,"Canada","Canada","2020-05-27","2020-22",51.40397095675641,4
616284,"Canada","Canada","2020-05-27","2020-22",42.36459623280975,3
616284,"Canada","Canada","2020-05-27","2020-22",32.4485690181063,5
616284,"Canada","Canada","2020-05-27","2020-22",12.838618564642445,1
616284,"Canada","Canada","2020-05-27","2020-22",0,0
616284,"Canada","Canada","2020-05-27","2020-22",9.435149075355392,1
616284,"Canada","Canada","2020-05-27","2020-22",19.688915140775745,2
616284,"Canada","Canada","2020-05-27","2020-22",39.09558871440673,3
616284,"Canada","Canada","2020-05-27","2020-22",9.650646593321753,1
616284,"Canada","Canada","2020-05-27","2020-22",0,0
616284,"Canada","Canada","2020-05-27","2020-22",19.57713390759593,2
616284,"Canada","Canada","2020-05-27","2020-22",58.1170089112747,7
616284,"Canada","Canada","2020-05-27","2020-22",16.527832870554015,1
616284,"Canada","Canada","2020-05-27","2020-22",222.1935982482128,14
616284,"Canada","Canada","2020-05-27","2020-22",0,0
616284,"Canada","Canada","2020-05-27","2020-22",73.89320825033735,8
616284,"Canada","Canada","2020-05-27","2020-22",45.69787178482831,4
616284,"Canada","Canada","2020-05-27","2020-22",12.682308180088777,2
616284,"Canada","Canada","2020-05-27","2020-22",0,0
616284,"Canada","Canada","2020-05-27","2020-22",95.85277014505718,13
616284,"Canada","Canada","2020-05-27","2020-22",45.68892369949742,3
616284,"Canada","Canada","2020-05-27","2020-22",38.233607340852615,3
616284,"Canada","Canada","2020-05-27","2020-22",25.430733040879904,2
616284,"Canada","Canada","2020-05-27","2020-22",19.023462270133166,2
616284,"Canada","Canada","2020-05-27","2020-22",72.21164576905403,6
616284,"Canada","Canada","2020-05-27","2020-22",19.561815336463226,1
616284,"Canada","Canada","2020-05-27","2020-22",48.96200548374462,5
616284,"Canada","Canada","2020-05-27","2020-22",45.10018684363121,5
616284,"Canada","Canada","2020-05-27","2020-22",0,0
616284,"Canada","Canada","2020-05-27","2020-22",6.3873275421563624,1
616284,"Canada","Canada","2020-05-27","2020-22",25.359792049705195,2
616284,"Canada","Canada","2020-05-27","2020-22",13.22226629644321,1
616284,"Canada","Canada","2020-05-27","2020-22",25.560738705348584,4
616284,"Canada","Canada","2020-05-27","2020-22",13.031862904802242,1
616284,"Canada","Canada","2020-05-27","2020-22",57.49329244921426,5
616284,"Canada","Canada","2020-05-27","2020-22",13.04546344008871,1
616284,"Canada","Canada","2020-05-27","2020-22",19.69408520974201,2
616284,"Canada","Canada","2020-05-27","2020-22",74.42402278022263,6
616284,"Canada","Canada","2020-05-27","2020-22",0,0
616284,"Canada","Canada","2020-05-27","2020-22",32.19160442956478,4
616284,"Canada","Canada","2020-05-27","2020-22",0,0
616284,"Canada","Canada","2020-05-27","2020-22",0,0
616284,"Canada","Canada","2020-05-27","2020-22",32.637075718015666,2
616284,"Canada","Canada","2020-05-27","2020-22",134.23676809000256,17
616284,"Canada","Canada","2020-05-27","2020-22",64.47453255963894,6
616284,"Canada","Canada","2020-05-27","2020-22",0,0
616284,"Canada","Canada","2020-05-27","2020-22",0,0
616284,"Canada","Canada","2020-05-27","2020-22",0,0
616284,"Canada","Canada","2020-05-27","2020-22",19.257927846963668,3
616284,"Canada","Canada","2020-05-27","2020-22",13.196964698119434,1
20157,"Canada","Canada","2019-07-26","2019-30",34.059945504087196,1
446200,"Canada","Canada","2020-04-07","2020-15",26.203734032099575,1
446200,"Canada","Canada","2020-04-07","2020-15",13.101867016049788,1
446200,"Canada","Canada","2020-04-07","2020-15",32.615786040443574,1
446200,"Canada","Canada","2020-04-07","2020-15",22.937282915000985,2
446200,"Canada","Canada","2020-04-07","2020-15",26.258780279656012,2
446200,"Canada","Canada","2020-04-07","2020-15",68.78479933527856,3
363134,"Canada","Canada","2020-02-24","2020-09",507.96875992126485,4
363134,"Canada","Canada","2020-02-24","2020-09",997.4901761639817,8
363134,"Canada","Canada","2020-02-24","2020-09",0,0
363134,"Canada","Canada","2020-02-24","2020-09",527.6678469763244,3
363134,"Canada","Canada","2020-02-24","2020-09",133.14692763464484,1
363134,"Canada","Canada","2020-02-24","2020-09",0,0
363134,"Canada","Canada","2020-02-24","2020-09",324.9074013906037,3
363134,"Canada","Canada","2020-02-24","2020-09",0,0
363134,"Canada","Canada","2020-02-24","2020-09",867.6789587852495,6
363134,"Canada","Canada","2020-02-24","2020-09",1152.1474748767841,9
363134,"Canada","Canada","2020-02-24","2020-09",173.94934595045925,1
363134,"Canada","Canada","2020-02-24","2020-09",98.31552729894476,1
353063,"Finland","Finland","2020-02-15","2020-07",0,0
353063,"Finland","Finland","2020-02-15","2020-07",0,0
353063,"Finland","Finland","2020-02-15","2020-07",20,1
353063,"Finland","Finland","2020-02-15","2020-07",10,1
353063,"Finland","Finland","2020-02-15","2020-07",0,0
353063,"Finland","Finland","2020-02-15","2020-07",39,2
353063,"Finland","Finland","2020-02-15","2020-07",0,0
353063,"Finland","Finland","2020-02-15","2020-07",0,0
353063,"Finland","Finland","2020-02-15","2020-07",0,0
353063,"Finland","Finland","2020-02-15","2020-07",0,0
353063,"Finland","Finland","2020-02-15","2020-07",0,0
353063,"Finland","Finland","2020-02-15","2020-07",0,0
353063,"Finland","Finland","2020-02-15","2020-07",25,1
353063,"Finland","Finland","2020-02-15","2020-07",0,0
353063,"Finland","Finland","2020-02-15","2020-07",0,0
353063,"Finland","Finland","2020-02-15","2020-07",20,1
353063,"Finland","Finland","2020-02-15","2020-07",0,0
353063,"Finland","Finland","2020-02-15","2020-07",0,0
353063,"Finland","Finland","2020-02-15","2020-07",25,1
353063,"Finland","Finland","2020-02-15","2020-07",0,0
353063,"Finland","Finland","2020-02-15","2020-07",20,1
353063,"Finland","Finland","2020-02-15","2020-07",122,4
353063,"Finland","Finland","2020-02-15","2020-07",20,1
353063,"Finland","Finland","2020-02-15","2020-07",50,1
353063,"Finland","Finland","2020-02-15","2020-07",25,1
353063,"Finland","Finland","2020-02-15","2020-07",0,0
353063,"Finland","Finland","2020-02-15","2020-07",0,0
353063,"Finland","Finland","2020-02-15","2020-07",20,1
353063,"Finland","Finland","2020-02-15","2020-07",0,0
353063,"Finland","Finland","2020-02-15","2020-07",0,0
353063,"Finland","Finland","2020-02-15","2020-07",15,1
353063,"Finland","Finland","2020-02-15","2020-07",30,1
353063,"Finland","Finland","2020-02-15","2020-07",0,0
353063,"Finland","Finland","2020-02-15","2020-07",0,0
353063,"Finland","Finland","2020-02-15","2020-07",75,2
353063,"Finland","Finland","2020-02-15","2020-07",50,2
353063,"Finland","Finland","2020-02-15","2020-07",0,0
353063,"Finland","Finland","2020-02-15","2020-07",0,0
353063,"Finland","Finland","2020-02-15","2020-07",85,2
353063,"Finland","Finland","2020-02-15","2020-07",20,1
353063,"Finland","Finland","2020-02-15","2020-07",50,1
353063,"Finland","Finland","2020-02-15","2020-07",0,0
353063,"Finland","Finland","2020-02-15","2020-07",0,0
353063,"Finland","Finland","2020-02-15","2020-07",10,1
353063,"Finland","Finland","2020-02-15","2020-07",0,0
353063,"Finland","Finland","2020-02-15","2020-07",0,0
353063,"Finland","Finland","2020-02-15","2020-07",0,0
353063,"Finland","Finland","2020-02-15","2020-07",0,0
353063,"Finland","Finland","2020-02-15","2020-07",20,2
353063,"Finland","Finland","2020-02-15","2020-07",138,4
353063,"Finland","Finland","2020-02-15","2020-07",0,0
353063,"Finland","Finland","2020-02-15","2020-07",20,1
353063,"Finland","Finland","2020-02-15","2020-07",25,1
353063,"Finland","Finland","2020-02-15","2020-07",31,1
353063,"Finland","Finland","2020-02-15","2020-07",0,0
530429,"Canada","Canada","2020-05-01","2020-18",0,0
530429,"Canada","Canada","2020-05-01","2020-18",42.83925393791604,3
530429,"Canada","Canada","2020-05-01","2020-18",13.265238442661008,1
530429,"Canada","Canada","2020-05-01","2020-18",0,0
530429,"Canada","Canada","2020-05-01","2020-18",0,0
500440,"Canada","Canada","2020-04-24","2020-17",32.05744694492531,1
500440,"Canada","Canada","2020-04-24","2020-17",32.23726627981947,1
500440,"Canada","Canada","2020-04-24","2020-17",16.35911529904463,1
500440,"Canada","Canada","2020-04-24","2020-17",31.879622545269065,1
500440,"Canada","Canada","2020-04-24","2020-17",64.33764395547836,1
500440,"Canada","Canada","2020-04-24","2020-17",32.603025560772046,1
500440,"Canada","Canada","2020-04-24","2020-17",32.28305785123967,1
500440,"Canada","Canada","2020-04-24","2020-17",32.95327225993542,2
500440,"Canada","Canada","2020-04-24","2020-17",32.12748184797275,1
500440,"Canada","Canada","2020-04-24","2020-17",31.96113525952442,1
500440,"Canada","Canada","2020-04-24","2020-17",31.699740062131493,1
500440,"Canada","Canada","2020-04-24","2020-17",33.163096106652524,2
339776,"Canada","Canada","2020-02-04","2020-06",6.425496369594551,1
339776,"Canada","Canada","2020-02-04","2020-06",29.37720329024677,3
339776,"Canada","Canada","2020-02-04","2020-06",6.588483331137173,1
339776,"Canada","Canada","2020-02-04","2020-06",6.547502127938192,1
339776,"Canada","Canada","2020-02-04","2020-06",7.029203143970861,1
339776,"Canada","Canada","2020-02-04","2020-06",49.02281194849337,6
339776,"Canada","Canada","2020-02-04","2020-06",0,0
339776,"Canada","Canada","2020-02-04","2020-06",6.2900993835702605,1
339776,"Canada","Canada","2020-02-04","2020-06",19.575856443719413,3
339776,"Canada","Canada","2020-02-04","2020-06",13.113894170874042,2
339776,"Canada","Canada","2020-02-04","2020-06",13.057387216817917,1
339776,"Canada","Canada","2020-02-04","2020-06",32.771842432981586,5
339776,"Canada","Canada","2020-02-04","2020-06",12.88078830424422,1
339776,"Canada","Canada","2020-02-04","2020-06",0,0
339776,"Canada","Canada","2020-02-04","2020-06",12.995451591942821,2
339776,"Canada","Canada","2020-02-04","2020-06",8.384667382837566,1
339776,"Canada","Canada","2020-02-04","2020-06",19.647652105573385,2
339776,"Canada","Canada","2020-02-04","2020-06",6.442883834804459,1
339776,"Canada","Canada","2020-02-04","2020-06",13.039509714434738,1
339776,"Canada","Canada","2020-02-04","2020-06",0,0
339776,"Canada","Canada","2020-02-04","2020-06",16.435474327789102,1
339776,"Canada","Canada","2020-02-04","2020-06",13.089005235602095,1
339776,"Canada","Canada","2020-02-04","2020-06",13.966480446927374,1
339776,"Canada","Canada","2020-02-04","2020-06",27.31065025324617,3
339776,"Canada","Canada","2020-02-04","2020-06",0,0
339776,"Canada","Canada","2020-02-04","2020-06",6.4657959394801505,1
339776,"Canada","Canada","2020-02-04","2020-06",19.69408520974201,1
339776,"Canada","Canada","2020-02-04","2020-06",29.65794503394187,2
339776,"Canada","Canada","2020-02-04","2020-06",52.22613918266093,4
339776,"Canada","Canada","2020-02-04","2020-06",67.97583206840184,3
339776,"Canada","Canada","2020-02-04","2020-06",32.771842432981586,4
339776,"Canada","Canada","2020-02-04","2020-06",0,0
339776,"Canada","Canada","2020-02-04","2020-06",16.17913538700492,2
339776,"Canada","Canada","2020-02-04","2020-06",6.6146315650218295,1
339776,"Canada","Canada","2020-02-04","2020-06",42.737852587283854,2
339776,"Canada","Canada","2020-02-04","2020-06",46.43499101258239,4
339776,"Canada","Canada","2020-02-04","2020-06",48.923679060665364,2
339776,"Canada","Canada","2020-02-04","2020-06",6.339948012426299,1
339776,"Canada","Canada","2020-02-04","2020-06",17.188946185376174,2
339776,"Canada","Canada","2020-02-04","2020-06",0,0
339776,"Canada","Canada","2020-02-04","2020-06",6.939466748244135,1
339776,"Canada","Canada","2020-02-04","2020-06",12.776287210936502,1
339776,"Canada","Canada","2020-02-04","2020-06",0,0
339776,"Canada","Canada","2020-02-04","2020-06",0,0
339776,"Canada","Canada","2020-02-04","2020-06",13.88310426211301,1
339776,"Canada","Canada","2020-02-04","2020-06",34.751270995559565,4
339776,"Canada","Canada","2020-02-04","2020-06",0,0
339776,"Canada","Canada","2020-02-04","2020-06",9.561448240693524,1
339776,"Canada","Canada","2020-02-04","2020-06",26.14549970586313,4
339776,"Canada","Canada","2020-02-04","2020-06",19.49444408343622,1
339776,"Canada","Canada","2020-02-04","2020-06",0,0
339776,"Canada","Canada","2020-02-04","2020-06",45.391061452513966,3
339776,"Canada","Canada","2020-02-04","2020-06",7.893178977833323,1
339776,"Canada","Canada","2020-02-04","2020-06",19.63350785340314,1
339776,"Canada","Canada","2020-02-04","2020-06",6.527415143603133,1
339776,"Canada","Canada","2020-02-04","2020-06",0,0
339776,"Canada","Canada","2020-02-04","2020-06",26.35566976345787,2
339776,"Canada","Canada","2020-02-04","2020-06",6.575054244197515,1
339776,"Canada","Canada","2020-02-04","2020-06",31.39388865634157,2
339776,"Canada","Canada","2020-02-04","2020-06",6.493928177154362,1
339776,"Canada","Canada","2020-02-04","2020-06",26.28466289919832,3
339776,"Canada","Canada","2020-02-04","2020-06",19.30626166419976,2
339776,"Canada","Canada","2020-02-04","2020-06",0,0
339776,"Canada","Canada","2020-02-04","2020-06",9.831552729894476,1
339776,"Canada","Canada","2020-02-04","2020-06",13.008130081300814,2
339776,"Canada","Canada","2020-02-04","2020-06",10.503466143827463,1
339776,"Canada","Canada","2020-02-04","2020-06",7.092198581560284,1
339776,"Canada","Canada","2020-02-04","2020-06",8.929752612779469,1
339776,"Canada","Canada","2020-02-04","2020-06",0,0
339776,"Canada","Canada","2020-02-04","2020-06",0,0
339776,"Canada","Canada","2020-02-04","2020-06",0,0
339776,"Canada","Canada","2020-02-04","2020-06",0,0
339776,"Canada","Canada","2020-02-04","2020-06",0,0
339776,"Canada","Canada","2020-02-04","2020-06",6.585879873551106,1
339776,"Canada","Canada","2020-02-04","2020-06",0,0
339776,"Canada","Canada","2020-02-04","2020-06",6.515931452401121,1
339776,"Canada","Canada","2020-02-04","2020-06",6.4193092823212226,1
339776,"Canada","Canada","2020-02-04","2020-06",0,0
339776,"Canada","Canada","2020-02-04","2020-06",12.883277505797475,2
339776,"Canada","Canada","2020-02-04","2020-06",0,0
339776,"Canada","Canada","2020-02-04","2020-06",38.17765334690761,6
339776,"Canada","Canada","2020-02-04","2020-06",19.714792666097132,2
339776,"Canada","Canada","2020-02-04","2020-06",6.833268254588051,1
339776,"Canada","Canada","2020-02-04","2020-06",70.20652988889647,4
339776,"Canada","Canada","2020-02-04","2020-06",0,0
339776,"Canada","Canada","2020-02-04","2020-06",6.798029807205075,1
339776,"Canada","Canada","2020-02-04","2020-06",69.62333774281139,6
339776,"Canada","Canada","2020-02-04","2020-06",0,0
339776,"Canada","Canada","2020-02-04","2020-06",16.407429283979788,1
339776,"Canada","Canada","2020-02-04","2020-06",9.787472035794185,1
339776,"Canada","Canada","2020-02-04","2020-06",24.88050808616513,3
339776,"Canada","Canada","2020-02-04","2020-06",25.58035428790689,2
339776,"Canada","Canada","2020-02-04","2020-06",14.469876348329388,1
339776,"Canada","Canada","2020-02-04","2020-06",32.754667540124466,1
339776,"Canada","Canada","2020-02-04","2020-06",22.934276915012124,2
339776,"Canada","Canada","2020-02-04","2020-06",0,0
339776,"Canada","Canada","2020-02-04","2020-06",27.32987154960372,2
339776,"Canada","Canada","2020-02-04","2020-06",18.459417264480933,2
339776,"Canada","Canada","2020-02-04","2020-06",12.780369352674292,1
339776,"Canada","Canada","2020-02-04","2020-06",7.7933282175992025,1
339776,"Canada","Canada","2020-02-04","2020-06",25.701985478378205,2
339776,"Canada","Canada","2020-02-04","2020-06",18.697106868726628,2
339776,"Canada","Canada","2020-02-04","2020-06",38.65730300882675,6
339776,"Canada","Canada","2020-02-04","2020-06",0,0
339776,"Canada","Canada","2020-02-04","2020-06",0,0
339776,"Canada","Canada","2020-02-04","2020-06",13.513513513513512,2
339776,"Canada","Canada","2020-02-04","2020-06",13.072749852931565,1
339776,"Canada","Canada","2020-02-04","2020-06",19.49444408343622,2
339776,"Canada","Canada","2020-02-04","2020-06",15.851880032971911,1
339776,"Canada","Canada","2020-02-04","2020-06",0,0
339776,"Canada","Canada","2020-02-04","2020-06",0,0
339776,"Canada","Canada","2020-02-04","2020-06",16.32919660352711,2
339776,"Canada","Canada","2020-02-04","2020-06",0,0
339776,"Canada","Canada","2020-02-04","2020-06",24.36816820998399,3
339776,"Canada","Canada","2020-02-04","2020-06",11.746280344557556,1
339776,"Canada","Canada","2020-02-04","2020-06",9.794958861172784,1
339776,"Canada","Canada","2020-02-04","2020-06",0,0
339776,"Canada","Canada","2020-02-04","2020-06",16.294075474157598,2
339776,"Canada","Canada","2020-02-04","2020-06",19.328651504413376,3
339776,"Canada","Canada","2020-02-04","2020-06",12.97942760724252,1
339776,"Canada","Canada","2020-02-04","2020-06",16.024613806807256,1
339776,"Canada","Canada","2020-02-04","2020-06",0,0
339776,"Canada","Canada","2020-02-04","2020-06",39.30338144609338,3
738938,"Canada","Canada","2020-06-25","2020-26",0,0
738938,"Canada","Canada","2020-06-25","2020-26",16.35911529904463,1
768557,"Canada","Canada","2020-07-01","2020-27",6.57159755536571,1
627220,"Canada","Canada","2020-05-30","2020-22",0,0
627220,"Canada","Canada","2020-05-30","2020-22",196.88915140775748,6
627220,"Canada","Canada","2020-05-30","2020-22",0,0
627220,"Canada","Canada","2020-05-30","2020-22",195.84802193497848,6
627220,"Canada","Canada","2020-05-30","2020-22",98.85981677980625,3
627220,"Canada","Canada","2020-05-30","2020-22",0,0
627220,"Canada","Canada","2020-05-30","2020-22",0,0
627220,"Canada","Canada","2020-05-30","2020-22",98.66473722291653,2
627220,"Canada","Canada","2020-05-30","2020-22",1178.0104712041884,14
627220,"Canada","Canada","2020-05-30","2020-22",0,0
627220,"Canada","Canada","2020-05-30","2020-22",0,0
627220,"Canada","Canada","2020-05-30","2020-22",0,0
627220,"Canada","Canada","2020-05-30","2020-22",0,0
627220,"Canada","Canada","2020-05-30","2020-22",0,0
627220,"Canada","Canada","2020-05-30","2020-22",0,0
627220,"Canada","Canada","2020-05-30","2020-22",131.4319511073142,4
627220,"Canada","Canada","2020-05-30","2020-22",0,0
627220,"Canada","Canada","2020-05-30","2020-22",229.70400997571704,7
627220,"Canada","Canada","2020-05-30","2020-22",0,0
627220,"Canada","Canada","2020-05-30","2020-22",425.3926701570681,7
627220,"Canada","Canada","2020-05-30","2020-22",0,0
627220,"Canada","Canada","2020-05-30","2020-22",49.07734589713388,2
627220,"Canada","Canada","2020-05-30","2020-22",0,0
627220,"Canada","Canada","2020-05-30","2020-22",0,0
627220,"Canada","Canada","2020-05-30","2020-22",177.2002362669817,6
627220,"Canada","Canada","2020-05-30","2020-22",0,0
627220,"Canada","Canada","2020-05-30","2020-22",0,0
627220,"Canada","Canada","2020-05-30","2020-22",97.88566953797964,3
627220,"Canada","Canada","2020-05-30","2020-22",228.11705663820635,5
627220,"Canada","Canada","2020-05-30","2020-22",32.448569018106305,1
627220,"Canada","Canada","2020-05-30","2020-22",16.417126346204363,1
627220,"Canada","Canada","2020-05-30","2020-22",32.64133698916308,1
627220,"Canada","Canada","2020-05-30","2020-22",49.38434187133733,3
480717,"Canada","Canada","2020-04-18","2020-16",22.905759162303664,2
480717,"Canada","Canada","2020-04-18","2020-16",0,0
599513,"Canada","Canada","2020-05-21","2020-21",14.369693011103855,2
484140,"Canada","Canada","2020-04-19","2020-16",39.26701570680628,1
484140,"Canada","Canada","2020-04-19","2020-16",32.838565611454094,1
601765,"Canada","Canada","2020-05-22","2020-21",0,0
601765,"Canada","Canada","2020-05-22","2020-21",13.095004255876384,1
450074,"Canada","Canada","2020-04-09","2020-15",45.85653455617425,4
450074,"Canada","Canada","2020-04-09","2020-15",0,0
450074,"Canada","Canada","2020-04-09","2020-15",19.65280052407468,1
450074,"Canada","Canada","2020-04-09","2020-15",0,0
439199,"Canada","Canada","2020-04-05","2020-14",176.87520471667213,4
439199,"Canada","Canada","2020-04-05","2020-14",0,0
439199,"Canada","Canada","2020-04-05","2020-14",0,0
439199,"Canada","Canada","2020-04-05","2020-14",105.3740779768177,2
439199,"Canada","Canada","2020-04-05","2020-14",63.75924509053813,1
439199,"Canada","Canada","2020-04-05","2020-14",0,0
439199,"Canada","Canada","2020-04-05","2020-14",0,0
439199,"Canada","Canada","2020-04-05","2020-14",0,0
439199,"Canada","Canada","2020-04-05","2020-14",33.163096106652524,1
439199,"Canada","Canada","2020-04-05","2020-14",0,0
439199,"Canada","Canada","2020-04-05","2020-14",0,0
439199,"Canada","Canada","2020-04-05","2020-14",0,0
439199,"Canada","Canada","2020-04-05","2020-14",0,0
439199,"Canada","Canada","2020-04-05","2020-14",13.072749852931565,1
439199,"Canada","Canada","2020-04-05","2020-14",0,0
